Origin,Voucher ID,Vendor Name,Invoice Date,Invoice ID (or DBID),Payment Date,Invoice  Amt,Line Description,Paid Gross Amount,Account,Fund,Deptid,ChartField 1,ChartField 2,Payment Method,Account Descr, Amount ,ticket #
TRV,13574497,US BANK UC TRAVEL CENTER,5/16/22,BERK087556X2,5/24/22,1498.670,BERK087556 SFO-CPH-SFO,1498.670,57221,48869,31161,,CID1L,EFT,Foreign Travel - Air Fare," 1,498.67 ",1177752214266
TRV,13574498,US BANK UC TRAVEL CENTER,5/12/22,BETH087457X1,5/24/22,845.850,BETH087457 SFO-MCO-SFO,845.850,57212,36299,10805,,CCSRL,EFT,Out-of-State Travel - Air Fare, 845.85 ,0277752214016
TRV,13574499,US BANK UC TRAVEL CENTER,5/12/22,BETH087457X2,5/24/22,10.000,BETH087457    -,10.000,57212,36299,10805,,CCSRL,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900815983294
TRV,13574500,US BANK UC TRAVEL CENTER,5/12/22,BIRI087366X3,5/24/22,10.000,BIRI087366    -,10.000,56715,49154,26065,,OLIES,EFT,Participant Sppt-TravelAirfare, 10.00 ,8900815983331
TRV,13574501,US BANK UC TRAVEL CENTER,5/12/22,BIRI087366X4,5/24/22,10.000,BIRI087366    -,10.000,56715,49154,26065,,OLIES,EFT,Participant Sppt-TravelAirfare, 10.00 ,8900815983330
TRV,13574502,US BANK UC TRAVEL CENTER,5/12/22,BIRI087366X5,5/24/22,366.710,BIRI087366 SFO-FLL-RDU,366.710,56715,49154,26065,,OLIES,EFT,Participant Sppt-TravelAirfare, 366.71 ,2797752214057
TRV,13574503,US BANK UC TRAVEL CENTER,5/12/22,BIRI087366X6,5/24/22,148.980,BIRI087366 SEA-OAK,148.980,56715,49154,26065,,OLIES,EFT,Participant Sppt-TravelAirfare, 148.98 ,5267752214056
TRV,13574504,US BANK UC TRAVEL CENTER,5/11/22,BIRI087366X7,5/24/22,-286.770,BIRI087366 SEA-OAK-SEA,-286.770,56715,49154,26065,,OLIES,EFT,Participant Sppt-TravelAirfare, (286.77),5267752213896
TRV,13574505,US BANK UC TRAVEL CENTER,5/12/22,BOYD087498X1,5/24/22,10.000,BOYD087498    -,10.000,57212,62679,13638,,ME2KS,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900815983256
TRV,13574506,US BANK UC TRAVEL CENTER,5/12/22,BOYD087498X2,5/24/22,564.600,BOYD087498 SFO-DFW-MSN,564.600,57212,62679,13638,,ME2KS,EFT,Out-of-State Travel - Air Fare, 564.60 ,0017752213972
TRV,13574507,US BANK UC TRAVEL CENTER,5/12/22,BOYD087498X3,5/24/22,562.590,BOYD087498 MSN-DEN-SFO,562.590,57212,62679,13638,,ME2KS,EFT,Out-of-State Travel - Air Fare, 562.59 ,0167752213973
TRV,13574508,US BANK UC TRAVEL CENTER,5/15/22,BURT087550X1,5/24/22,466.920,BURT087550 SFO-JFK,466.920,57212,68600,12647,3S00MC,HFBUR,EFT,Out-of-State Travel - Air Fare, 466.92 ,0277752214220
TRV,13574509,US BANK UC TRAVEL CENTER,5/15/22,BURT087550X2,5/24/22,10.000,BURT087550    -,10.000,57212,68600,12647,3S00MC,HFBUR,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900815983479
TRV,13574510,US BANK UC TRAVEL CENTER,5/15/22,BURT087550X3,5/24/22,426.980,BURT087550 BOS-SFO,426.980,57212,68600,12647,3S00MC,HFBUR,EFT,Out-of-State Travel - Air Fare, 426.98 ,0067752214221
TRV,13574511,US BANK UC TRAVEL CENTER,5/13/22,BUTT087542X1,5/24/22,10.000,BUTT087542    -,10.000,57211,61259,24532,,JBRIM,EFT,In-State Travel - Air Fare, 10.00 ,8900815983454
TRV,13574512,US BANK UC TRAVEL CENTER,5/13/22,BUTT087542X2,5/24/22,184.450,BUTT087542 OAK-BUR-OAK,184.450,57211,61259,24532,,JBRIM,EFT,In-State Travel - Air Fare, 184.45 ,5267752214193
TRV,13574513,US BANK UC TRAVEL CENTER,5/13/22,CABR087218X1,5/24/22,32.000,CABR087218    -,32.000,57212,62588,31860,,EMPLC,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900815983462
TRV,13574514,US BANK UC TRAVEL CENTER,5/13/22,CABR087218X2,5/24/22,895.180,CABR087218 HRL-IAH-OMA-IAH-HRL,895.180,57212,62588,31860,,EMPLC,EFT,Out-of-State Travel - Air Fare, 895.18 ,0167752214199
TRV,13574515,US BANK UC TRAVEL CENTER,5/12/22,CART087487X1,5/24/22,652.810,CART087487 RDU-SEA-SFO,652.810,57212,49964,11422,EDSURE,,EFT,Out-of-State Travel - Air Fare, 652.81 ,0277752213940
TRV,13574516,US BANK UC TRAVEL CENTER,5/12/22,CART087487X2,5/24/22,488.950,CART087487 SFO-RDU,488.950,57212,49964,11422,EDSURE,,EFT,Out-of-State Travel - Air Fare, 488.95 ,0167752213941
TRV,13574517,US BANK UC TRAVEL CENTER,5/12/22,CART087487X3,5/24/22,10.000,CART087487    -,10.000,57212,49964,11422,EDSURE,,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900815983227
TRV,13574518,US BANK UC TRAVEL CENTER,5/12/22,CHAM085242X3,5/24/22,32.000,CHAM085242    -,32.000,57212,53456,12065,,,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900815983258
TRV,13574519,US BANK UC TRAVEL CENTER,5/13/22,CHAT087305X8,5/24/22,10.000,CHAT087305    -,10.000,57221,52845,31100,,,EFT,Foreign Travel - Air Fare, 10.00 ,8900815983437
TRV,13574520,US BANK UC TRAVEL CENTER,5/13/22,CHAT087305X9,5/24/22,1709.500,CHAT087305 SFO-AMS-OSL-BGO,1709.500,57221,52845,31100,,,EFT,Foreign Travel - Air Fare," 1,709.50 ",0167752214175
TRV,13574521,US BANK UC TRAVEL CENTER,5/12/22,CHAT087520X1,5/24/22,10.000,CHAT087520    -,10.000,57212,62475,12300,,IBNW1,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900815983328
TRV,13574522,US BANK UC TRAVEL CENTER,5/12/22,CHAT087520X2,5/24/22,981.110,CHAT087520 SFO-DFW-CLE-CLT-SFO,981.110,57212,62475,12300,,IBNW1,EFT,Out-of-State Travel - Air Fare, 981.11 ,0017752214053
TRV,13574525,US BANK UC TRAVEL CENTER,5/16/22,CHEN087569X1,5/24/22,10.000,CHEN087569    -,10.000,57212,62156,30010,OEPI17,CPB77,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900815983548
TRV,13574526,US BANK UC TRAVEL CENTER,5/16/22,CHEN087569X2,5/24/22,1130.740,CHEN087569 OAK-MDW-OAK,1130.740,57212,62156,30010,OEPI17,CPB77,EFT,Out-of-State Travel - Air Fare," 1,130.74 ",5267752214294
TRV,13574527,US BANK UC TRAVEL CENTER,5/16/22,CLAR087295X1,5/24/22,32.000,CLAR087295    -,32.000,57212,62588,31860,,EMPLC,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900815983497
TRV,13574528,US BANK UC TRAVEL CENTER,5/16/22,CLAR087295X2,5/24/22,409.480,CLAR087295 ORD-OMA-ORD,409.480,57212,62588,31860,,EMPLC,EFT,Out-of-State Travel - Air Fare, 409.48 ,0167752214240
TRV,13574529,US BANK UC TRAVEL CENTER,5/12/22,COHE087514X1,5/24/22,10.000,COHE087514    -,10.000,57211,61475,23935,NGAV12,NGMEL,EFT,In-State Travel - Air Fare, 10.00 ,8900815983321
TRV,13574530,US BANK UC TRAVEL CENTER,5/12/22,COHE087514X2,5/24/22,382.490,COHE087514 BFL-SFO-BFL,382.490,57211,61475,23935,NGAV12,NGMEL,EFT,In-State Travel - Air Fare, 382.49 ,0167752214046
TRV,13574531,US BANK UC TRAVEL CENTER,5/14/22,COHE087547X1,5/24/22,10.000,COHE087547    -,10.000,57211,61433,23935,NGT2C1,NGMEL,EFT,In-State Travel - Air Fare, 10.00 ,8900815983465
TRV,13574532,US BANK UC TRAVEL CENTER,5/14/22,COHE087547X2,5/24/22,382.490,COHE087547 BFL-SFO-BFL,382.490,57211,61433,23935,NGT2C1,NGMEL,EFT,In-State Travel - Air Fare, 382.49 ,0167752214205
TRV,13574533,US BANK UC TRAVEL CENTER,5/16/22,DATT087559X1,5/24/22,10.000,DATT087559    -,10.000,57221,62145,13823,,BOSFX,EFT,Foreign Travel - Air Fare, 10.00 ,8900815983506
TRV,13574534,US BANK UC TRAVEL CENTER,5/16/22,DATT087559X2,5/24/22,1849.270,DATT087559 SFO-FRA-OPO-LIS-EWR,1849.270,57221,62145,13823,,BOSFX,EFT,Foreign Travel - Air Fare," 1,849.27 ",0167752214246
TRV,13574535,US BANK UC TRAVEL CENTER,5/13/22,DELA087473X1,5/24/22,32.000,DELA087473    -,32.000,57212,89188,10805,,CCCJC,EFT,Out-of-State Travel - Air Fare, 32.00 ,8900815983421
TRV,13574536,US BANK UC TRAVEL CENTER,5/13/22,DELA087473X2,5/24/22,996.120,DELA087473 SFO-BOS-SFO,996.120,57212,89188,10805,,CCCJC,EFT,Out-of-State Travel - Air Fare, 996.12 ,0167752214155
TRV,13574537,US BANK UC TRAVEL CENTER,5/12/22,DEMM087515X1,5/24/22,10.000,DEMM087515    -,10.000,57221,44041,11542,,EHJXD,EFT,Foreign Travel - Air Fare, 10.00 ,8900815983307
TRV,13574538,US BANK UC TRAVEL CENTER,5/12/22,DEMM087515X2,5/24/22,2650.870,DEMM087515 SFO-MUC-BRI-MUC-SFO,2650.870,57221,44041,11542,,EHJXD,EFT,Foreign Travel - Air Fare," 2,650.87 ",2207752214032
TRV,13574539,US BANK UC TRAVEL CENTER,5/12/22,DUNH087497X1,5/24/22,10.000,DUNH087497    -,10.000,57212,62679,13638,,ME2KS,EFT,Out-of-State Travel - Air Fare, 10.00 ,8900815983257
TRV,13574540,US BANK UC TRAVEL CENTER,5/12/22,DUNH087497X2,5/24/22,564.600,DUNH087497 SFO-DFW-MSN,564.600,57212,62679,13638,,ME2KS,EFT,Out-of-State Travel - Air Fare, 564.60 ,0017752213974
TRV,13574541,US BANK UC TRAVEL CENTER,5/12/22,DUNH087497X3,5/24/22,562.590,DUNH087497 MSN-DEN-SFO,562.590,57212,62679,13638,,ME2KS,EFT,Out-of-State Travel - Air Fare, 562.59 ,0167752213975
